"","id","Nombre_legislador","Provincia","Orientacion","Voto","Genero","Edad","Rango_Edad","Camara","Anio","seats","colour","orden","cantidad_filas","linea_media","government","x","y","row","theta"
"563",563,"Tundis,  Mirta","BUENOS AIRES","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",64,"56-65","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.42074556481182,0.149326376096648,4,0.10471975511966
"564",564,"Uceda,  Marisa Lourdes","MENDOZA","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",41,"36-45","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.56386171334202,0.154026934803595,5,0.098174770424681
"565",565,"Uhrig,  Romina Maricel","BUENOS AIRES","KIRCHNERISMO/PJ","ABSTENCION","FEMENINO",32,"25-35","Diputadxs",2020,1,"#cac795",2,8,128,0,-0.0779913295596239,1.1401928790749,2,1.63909181926424
"566",566,"Valdés,  Eduardo Felix","C.A.B.A.","KIRCHNERISMO/PJ","NEGATIVO","MASCULINO",64,"56-65","Diputadxs",2020,1,"#EA7B77",4,8,128,0,-0.297016701168227,1.39735371533401,4,1.78023583703422
"567",567,"Vallejos,  María Fernanda","BUENOS AIRES","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",41,"36-45","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.70776233958585,0.149409844710271,6,0.0872664625997165
"568",568,"Vara,  Jorge Alberto","CORRIENTES","CAMBIEMOS","NEGATIVO","MASCULINO",64,"56-65","Diputadxs",2020,1,"#EA7B77",4,8,128,0,-0.232521157774438,1.11895324306551,2,1.77568280420293
"569",569,"Vázquez,  Juan Benedicto","SANTA CRUZ","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",54,"46-55","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.85079977272667,0.153361641591474,7,0.0826734908839419
"570",570,"Vessvessian,  Marcela Paola","SANTA CRUZ","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",49,"46-55","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.99440759436236,0.149460187172849,8,0.0747998250854713
"571",571,"Vigo,  Alejandra María","CÓRDOBA","CONSENSO FEDERAL / PJ NO K","NEGATIVO","FEMENINO",63,"56-65","Diputadxs",2020,1,"#EA7B77",4,8,128,0,-0.306570506025344,1.54123401206222,5,1.76714586764426
"572",572,"Vilar,  Daniela","BUENOS AIRES","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",36,"36-45","Diputadxs",2020,1,"#8DB994",1,8,128,1,2,0,8,0
"573",573,"Villa,  Natalia Soledad","BUENOS AIRES","CAMBIEMOS","NEGATIVO","FEMENINO",41,"36-45","Diputadxs",2020,1,"#EA7B77",4,8,128,0,-0.297682590286166,1.68824186230664,6,1.74532925199433
"574",574,"Vivero,  Carlos Alberto","NEUQUÉN","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",41,"36-45","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.85714285714286,0,7,0
"575",575,"Wellbach,  Ricardo","MISIONES","OTROS","NEGATIVO","MASCULINO",58,"56-65","Diputadxs",2020,1,"#EA7B77",4,8,128,0,-0.223261942714625,1.26618139672998,3,1.74532925199433
"576",576,"Wolff., Waldo Ezequiel","BUENOS AIRES","CAMBIEMOS","AFIRMATIVO","MASCULINO",52,"46-55","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.71428571428571,0,6,0
"577",577,"Yacobitti,  Emiliano Benjamin","C.A.B.A.","CAMBIEMOS","AFIRMATIVO","MASCULINO",45,"36-45","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.57142857142857,0,5,0
"578",578,"Yambrun,  Liliana","BUENOS AIRES","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",63,"56-65","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.42857142857143,0,4,0
"579",579,"Yasky,  Hugo","BUENOS AIRES","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",71,"66-75","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.28571428571429,0,3,0
"580",580,"Yedlin,  Pablo Raúl","TUCUMÁN","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",54,"46-55","Diputadxs",2020,1,"#8DB994",1,8,128,1,1.14285714285714,0,2,0
"581",581,"Yutrovic,  Ines Carolina","TIERRA DEL FUEGO","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",56,"56-65","Diputadxs",2020,1,"#8DB994",1,8,128,1,1,0,1,0
"582",582,"Zamarbide,  Federico Raùl","MENDOZA","CAMBIEMOS","NEGATIVO","MASCULINO",38,"36-45","Diputadxs",2020,1,"#EA7B77",4,8,128,0,-0.30567566766422,1.83181384917648,7,1.73614330856278
"583",583,"Zottos,  Miguel Andrés Costas","SALTA","CONSENSO FEDERAL / PJ NO K","NEGATIVO","MASCULINO",59,"56-65","Diputadxs",2020,1,"#EA7B77",4,8,128,0,-0.156434465040231,0.987688340595138,1,1.72787595947439
"584",584,"Zuvic,  Mariana","C.A.B.A.","CAMBIEMOS","ABSTENCION","FEMENINO",46,"46-55","Diputadxs",2020,1,"#cac795",2,8,128,0,-0.0747576371706117,1.28353906063449,3,1.62897396852804
"585",585,"Almirón., Ana Claudia","CORRIENTES","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",36,"36-45","Senadorxs",2020,1,"#8DB994",1,4,36,1,-0.137632242453887,1.66097415501112,3,1.65346981767884
"586",586,"Alperovich., José","TUCUMÁN","KIRCHNERISMO/PJ","AUSENTE","MASCULINO",65,"56-65","Senadorxs",2020,1,"#3f3f3f",3,4,36,0,-0.412022659166596,1.2680753550602,2,1.88495559215388
"587",587,"Basualdo., Roberto Gustavo","SAN JUAN","CAMBIEMOS","NEGATIVO","MASCULINO",63,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-2,2.44929359829471e-16,4,3.14159265358979
"588",588,"Blanco,  Pablo Daniel","TIERRA DEL FUEGO","CAMBIEMOS","NEGATIVO","MASCULINO",67,"66-75","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.66666666666667,2.04107799857892e-16,3,3.14159265358979
"589",589,"Blas., Inés Imelda","CATAMARCA","KIRCHNERISMO/PJ","NEGATIVO","FEMENINO",61,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.33333333333333,1.63286239886314e-16,2,3.14159265358979
"590",590,"Braillard Poccard., Néstor Pedro","CORRIENTES","CAMBIEMOS","NEGATIVO","MASCULINO",66,"66-75","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1,1.22464679914735e-16,1,3.14159265358979
"591",591,"Bullrich,  Esteban José","BUENOS AIRES","CAMBIEMOS","NEGATIVO","MASCULINO",51,"46-55","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.98137189207266,0.272333298192493,4,3.00500166865111
"592",592,"Caserio.,  Carlos Alberto","CÓRDOBA","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",70,"66-75","Senadorxs",2020,1,"#8DB994",1,4,36,1,-0.136484826729342,1.99533753838108,4,1.63909181926424
"593",593,"Castillo., Oscar Aníbal","CATAMARCA","CAMBIEMOS","AFIRMATIVO","MASCULINO",66,"66-75","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.136484826729342,1.99533753838108,4,1.50250083432555
"594",594,"Catalfamo,  Eugenia","SAN LUIS","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",33,"25-35","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.137632242453887,1.66097415501112,3,1.48812283591095
"595",595,"Closs., Maurice Fabián","MISIONES","KIRCHNERISMO/PJ","NEGATIVO","MASCULINO",49,"46-55","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.6439355056712,0.274324317134557,3,2.97624567182191
"596",596,"Cobos.,  Julio César Cleto","MENDOZA","CAMBIEMOS","NEGATIVO","MASCULINO",65,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.30419680097841,0.277215587757013,2,2.93215314335047
"597",597,"Costa,  Eduardo Raúl","SANTA CRUZ","CAMBIEMOS","AFIRMATIVO","MASCULINO",69,"66-75","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.139371284356872,1.32602919382436,2,1.46607657167524
"598",598,"Crexell., Carmen Lucila","NEUQUÉN","OTROS","AFIRMATIVO","FEMENINO",48,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.142314838273285,0.989821441880933,1,1.42799666072263
"599",599,"De Ángeli., Alfredo Luis","ENTRE RÍOS","CAMBIEMOS","NEGATIVO","MASCULINO",63,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.9258345746956,0.539593542314049,4,2.86841068371242
"600",600,"Doñate., Claudio Martín","RIO NEGRO","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",45,"36-45","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.406912026105268,1.95816817536465,4,1.36590984938687
"601",601,"Durango., Norma","LA PAMPA","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",68,"66-75","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.409142478567999,1.61566710989888,3,1.32277585414307
"602",602,"Duré,  María Eugenia","TIERRA DEL FUEGO","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",40,"36-45","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.412022659166597,1.2680753550602,2,1.25663706143592
"603",603,"Elías De Perez., Silvia Beatríz","TUCUMÁN","CAMBIEMOS","NEGATIVO","FEMENINO",56,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-0.959492973614497,0.28173255684143,1,2.85599332144527
"604",604,"Espínola., Carlos","CORRIENTES","KIRCHNERISMO/PJ","NEGATIVO","MASCULINO",49,"46-55","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.57636206950106,0.541165782007806,3,2.81089869005403
"605",605,"Fernández Sagasti.,  Anabel","MENDOZA","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",36,"36-45","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.669759224341973,1.88452184423764,4,1.22931886444818
"606",606,"Fiad,  Mario R.","JUJUY","CAMBIEMOS","NEGATIVO","MASCULINO",63,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.83442260301091,0.796802179692484,4,2.73181969877373
"607",607,"Garcia Larraburu.,  Silvina Marcela","RIO NEGRO","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",51,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.669492374421616,1.52628887775843,3,1.15742887237519
"608",608,"Giacoppo., Silvia Del Rosario","JUJUY","CAMBIEMOS","NEGATIVO","FEMENINO",61,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.21806061019013,0.542315524101067,2,2.72271363311115
"609",609,"Gimenez,  Nora Del Valle","SALTA","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",63,"56-65","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.415415013001886,0.909631995354518,1,1.14239732857811
"610",610,"González,  Gladys Esther","BUENOS AIRES","CAMBIEMOS","AFIRMATIVO","FEMENINO",47,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.920130075462304,1.77577043680475,4,1.09272787950949
"611",611,"González,  María Teresa Margarita","FORMOSA","KIRCHNERISMO/PJ","NEGATIVO","FEMENINO",59,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.46578958534415,0.793245655061789,3,2.64555170828614
"612",612,"Gonzalez.,  Nancy Susana","CHUBUT","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",59,"56-65","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.666666666666667,1.15470053837925,2,1.0471975511966
"613",613,"Ianni,  Ana María","SANTA CRUZ","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",51,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.911580263537378,1.39527746377088,3,0.992081890607303
"614",614,"Kueider,  Edgardo Dario","ENTRE RÍOS","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",48,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.15336064422973,1.63393978602088,4,0.956136894570807
"615",615,"Leavy,  Sergio Napoleón","SALTA","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",57,"56-65","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.654860733945285,0.755749574354258,1,0.85679799643358
"616",616,"Ledesma,  Claudia Alejandra","SANTIAGO DEL ESTERO","KIRCHNERISMO/PJ","NEGATIVO","FEMENINO",46,"46-55","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.70883880909298,1.03916790007087,4,2.59522871383505
"617",617,"López Valverde,  Cristina","SAN JUAN","KIRCHNERISMO/PJ","NEGATIVO","FEMENINO",61,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-0.841253532831181,0.540640817455598,1,2.57039398930074
"618",618,"Lousteau,  Martín","C.A.B.A.","CAMBIEMOS","AFIRMATIVO","MASCULINO",50,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.892174141811811,0.990859767303192,2,0.837758040957278
"619",619,"Lovera., Daniel Aníbal","LA PAMPA","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",55,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.12880261937624,1.22620651778855,3,0.826734908839419
"620",620,"Luenzo., Alfredo Héctor","CHUBUT","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",63,"56-65","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.36510628643731,1.46167192855625,4,0.81954590963212
"621",621,"Marino., Juan Carlos","LA PAMPA","CAMBIEMOS","NEGATIVO","MASCULINO",57,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.07868932583326,0.783713669723298,2,2.51327412287183
"622",622,"Martínez,  Julio","LA RIOJA","CAMBIEMOS","NEGATIVO","MASCULINO",64,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.31523418232732,1.02368785448278,3,2.48020472651826
"623",623,"Martínez.,  Ernesto Félix","CÓRDOBA","CAMBIEMOS","AFIRMATIVO","MASCULINO",58,"56-65","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.55142258140884,1.26217588865211,4,0.682954924693433
"624",624,"Mayans., José Miguel Ángel","FORMOSA","KIRCHNERISMO/PJ","NEGATIVO","MASCULINO",63,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.55142258140884,1.26217588865211,4,2.45863772889636
"625",625,"Menem., Carlos Saúl","LA RIOJA","KIRCHNERISMO/PJ","AUSENTE","MASCULINO",90,"86 o más","Senadorxs",2020,1,"#3f3f3f",3,4,36,0,-0.409142478567999,1.61566710989888,3,1.81881679944672
"626",626,"Mera.,  Dalmacio","CATAMARCA","KIRCHNERISMO/PJ","NEGATIVO","MASCULINO",50,"46-55","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.36510628643731,1.46167192855625,4,2.32204674395767
"627",627,"Mirabella,  Roberto Mario","SANTA FE","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",54,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.31523418232732,1.02368785448278,3,0.661387927071535
"628",628,"Mirkin.,  Beatriz Graciela","TUCUMÁN","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",65,"56-65","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.07868932583326,0.783713669723297,2,0.628318530717959
"629",629,"Montenegro., Gerardo Antenor","SANTIAGO DEL ESTERO","KIRCHNERISMO/PJ","NEGATIVO","MASCULINO",60,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.12880261937623,1.22620651778855,3,2.31485774475037
"630",630,"Neder,  José Emilio","SANTIAGO DEL ESTERO","KIRCHNERISMO/PJ","NEGATIVO","MASCULINO",66,"66-75","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-0.892174141811811,0.990859767303193,2,2.30383461263251
"631",631,"Olalla De Moreira,  Stella Maris","ENTRE RÍOS","CAMBIEMOS","AFIRMATIVO","FEMENINO",77,"76-85","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.841253532831181,0.540640817455598,1,0.571198664289053
"632",632,"Pais.,  Juan Mario","CHUBUT","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",65,"56-65","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.70883880909298,1.03916790007087,4,0.546363939754747
"633",633,"Parrilli,  Oscar Isidro","NEUQUÉN","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",69,"66-75","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.46578958534415,0.793245655061789,3,0.496040945303652
"634",634,"Petcoff Naidenoff., Luis Carlos","FORMOSA","CAMBIEMOS","AFIRMATIVO","MASCULINO",53,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.21806061019013,0.542315524101067,2,0.418879020478639
"635",635,"Pilatti Vergara.,  María Inés","CHACO","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",62,"56-65","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.83442260301091,0.796802179692483,4,0.40977295481606
"636",636,"Poggi,  Claudio","SAN LUIS","CAMBIEMOS","NEGATIVO","MASCULINO",57,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-0.654860733945285,0.755749574354258,1,2.28479465715621
"637",637,"Recalde,  Mariano","C.A.B.A.","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",48,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.57636206950106,0.541165782007806,3,0.330693963535768
"638",638,"Reutemann., Carlos Alberto","SANTA FE","CAMBIEMOS","NEGATIVO","MASCULINO",78,"76-85","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-1.15336064422973,1.63393978602088,4,2.18545575901899
"639",639,"Rodas,  Antonio José","CHACO","KIRCHNERISMO/PJ","NEGATIVO","MASCULINO",59,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-0.911580263537378,1.39527746377088,3,2.14951076298249
"640",640,"Rodríguez Machado., Laura Elena","CÓRDOBA","CAMBIEMOS","AFIRMATIVO","FEMENINO",39,"36-45","Senadorxs",2020,1,"#8DB994",1,4,36,1,0.959492973614497,0.28173255684143,1,0.285599332144527
"641",641,"Rodríguez Saá., Adolfo","SAN LUIS","KIRCHNERISMO/PJ","AUSENTE","MASCULINO",55,"46-55","Senadorxs",2020,1,"#3f3f3f",3,4,36,0,-0.406912026105267,1.95816817536465,4,1.77568280420293
"642",642,"Rodríguez., Matías","TIERRA DEL FUEGO","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",73,"66-75","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.9258345746956,0.539593542314049,4,0.273181969877373
"643",643,"Romero., Juan Carlos","SALTA","CAMBIEMOS","NEGATIVO","MASCULINO",70,"66-75","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-0.666666666666666,1.15470053837925,2,2.0943951023932
"644",644,"Sacnun., Ángeles","SANTA FE","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",50,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.30419680097841,0.277215587757012,2,0.20943951023932
"645",645,"Sapag,  Silvia Estela","NEUQUÉN","KIRCHNERISMO/PJ","AFIRMATIVO","FEMENINO",71,"66-75","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.6439355056712,0.274324317134556,3,0.165346981767884
"646",646,"Schiavoni,  Humberto","MISIONES","CAMBIEMOS","AFIRMATIVO","MASCULINO",62,"56-65","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.98137189207266,0.272333298192493,4,0.136590984938687
"647",647,"Snopek., Guillermo","JUJUY","KIRCHNERISMO/PJ","ABSTENCION","MASCULINO",45,"36-45","Senadorxs",2020,1,"#cac795",2,4,36,0,-0.139371284356871,1.32602919382436,2,1.67551608191456
"648",648,"Solari Quintana,  Magdalena","MISIONES","OTROS","NEGATIVO","FEMENINO",52,"46-55","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-0.920130075462304,1.77577043680475,4,2.0488647740803
"649",649,"Tagliaferri,  Guadalupe","C.A.B.A.","CAMBIEMOS","AFIRMATIVO","FEMENINO",46,"46-55","Senadorxs",2020,1,"#8DB994",1,4,36,1,2,0,4,0
"650",650,"Taiana,  Jorge Enrique","BUENOS AIRES","KIRCHNERISMO/PJ","AFIRMATIVO","MASCULINO",70,"66-75","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.66666666666667,0,3,0
"651",651,"Tapia,  María Bélen","SANTA CRUZ","CAMBIEMOS","NEGATIVO","FEMENINO",47,"46-55","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-0.415415013001886,0.909631995354518,1,1.99919532501169
"652",652,"Uñac,  José Rubén.","SAN JUAN","KIRCHNERISMO/PJ","NEGATIVO","MASCULINO",56,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-0.669492374421615,1.52628887775843,3,1.98416378121461
"653",653,"Vega., María Del Valle","LA RIOJA","CAMBIEMOS","AUSENTE","FEMENINO",52,"46-55","Senadorxs",2020,1,"#3f3f3f",3,4,36,0,-0.142314838273285,0.989821441880933,1,1.71359599286716
"654",654,"Verasay., Pamela Fernanda","MENDOZA","CAMBIEMOS","AFIRMATIVO","FEMENINO",40,"36-45","Senadorxs",2020,1,"#8DB994",1,4,36,1,1.33333333333333,0,2,0
"655",655,"Weretilneck,  Alberto","RIO NEGRO","OTROS","AFIRMATIVO","MASCULINO",58,"56-65","Senadorxs",2020,1,"#8DB994",1,4,36,1,1,0,1,0
"656",656,"Zimmermann,  Víctor","CHACO","CAMBIEMOS","NEGATIVO","MASCULINO",58,"56-65","Senadorxs",2020,1,"#EA7B77",4,4,36,0,-0.669759224341972,1.88452184423764,4,1.91227378914161
